location,route,direction,distance,level,year,month,week,day_night,hour,weather,age,gender,cause_L,cause_S,pattern,pave,dir_curv,slope,surface_condition,pavment_condition,car_type,car_standard,최초사고지점_도로시설,지점명,dead,injury,acc_cars,defeat,state,arrive_time,ambulance_arrive_time,people_rescue_time,towtruck_arrive_time,rescue_time,block_time,handling_time,damage,danger_point
진주지사,남해,부산,81.1,C,2007,5,화요일,야간,1,비,50,남자,기타,노면잡물,기타,콘크리트,좌커브 500 이상,내리막 3% 미만,습기,양호,승용(자가),,본선,본선,0,0,9,18,1,0,0,0,0,0,0,140,0,510
진주지사,남해,부산,104.4,C,2007,5,화요일,주간,15,맑음,40,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,내리막 3% 이상,건조,양호,트레일러,25톤,본선,본선,0,0,1,1,1,7,0,0,0,0,60,80,2853940,55
진주지사,남해,부산,35.9,C,2007,5,수요일,주간,11,비,40,여자,차량결함,타이어 파손,차-시설,아스팔트,우커브 500 이상,오르막 3% 미만,습기,양호,승합(소형),11인승,본선,본선,0,0,1,1,1,29,0,0,0,0,0,30,2321270,55
진주지사,남해,부산,102.8,C,2007,5,수요일,주간,15,비,50,남자,운전자과실,과속,차-시설,콘크리트,직선,오르막 3% 이상,습기,양호,화물(중형),4.5톤,본선,본선,0,0,1,2,1,9,0,0,0,0,0,40,2720500,70
진주지사,남해,부산,90.8,C,2007,5,일요일,주간,14,맑음,20,남자,차량결함,타이어 파손,단독,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(JEEP),,본선,본선,0,3,1,1,3,5,0,0,0,0,30,30,508893,175
진주지사,남해,부산,102.7,C,2007,5,목요일,주간,14,맑음,60,남자,운전자과실,안전거리미확보,추돌,콘크리트,직선,오르막 3% 미만,건조,양호,특수차량,,본선,본선,0,0,3,4,1,12,0,0,0,0,80,80,0,150
진주지사,남해,부산,56,C,2007,6,토요일,주간,8,흐림,40,남자,차량결함,타이어 파손,차-시설,콘크리트,우커브 500 이상,내리막 3% 이상,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,3,0,0,0,0,10,15,312820,55
진주지사,남해,부산,65.9,C,2007,6,금요일,야간,0,비,40,여자,운전자과실,음주,차-시설,아스팔트,좌커브 500 미만,내리막 3% 미만,습기,양호,승용(자가),,본선,본선,0,0,3,4,1,3,0,0,0,0,20,30,652080,150
진주지사,남해,부산,102.8,C,2007,6,금요일,주간,16,맑음,40,남자,운전자과실,안전거리미확보,추돌,콘크리트,직선,오르막 3% 미만,건조,양호,화물(소형),5톤,본선,본선,0,1,3,3,1,24,0,0,0,0,25,60,0,165
진주지사,남해,부산,54.9,C,2007,7,일요일,주간,10,비,20,남자,운전자과실,과속,단독,콘크리트,좌커브 500 이상,오르막 3% 이상,습기,양호,승용(JEEP),,본선,본선,0,0,1,1,1,11,0,0,0,0,18,20,915020,55
진주지사,남해,부산,41,A,2007,7,목요일,주간,18,흐림,60,남자,운전자과실,안전거리미확보,추돌,콘크리트,좌커브 500 이상,내리막 3% 이상,건조,양호,화물(대형),25톤,본선,본선,0,1,2,1,1,29,0,0,0,0,235,237,187812,110
진주지사,남해,부산,73.9,B,2007,7,화요일,야간,20,맑음,40,남자,운전자과실,과속,차-시설,콘크리트,좌커브 500 미만,오르막,건조,양호,화물(중형),2.5톤,본선,본선,0,2,1,2,3,4,0,0,0,0,55,55,9691810,160
진주지사,남해,부산,105.8,C,2007,7,월요일,주간,14,흐림,30,남자,운전자과실,안전거리미확보,추돌,아스팔트,직선,내리막 3% 미만,건조,양호,승합(중형),9인승,본선,본선,0,2,5,8,1,15,0,0,0,0,35,35,0,320
진주지사,남해,부산,92.8,B,2007,7,화요일,주간,17,맑음,20,남자,운전자과실,졸음,차-시설,아스팔트,우커브 500 미만,내리막 3% 미만,건조,양호,화물(대형),25톤,본선,본선,0,0,1,2,1,19,0,0,0,0,5,90,6930570,70
진주지사,남해,부산,83.3,C,2007,8,금요일,주간,7,맑음,20,여자,기타,노면잡물,차-시설,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,2,1,0,0,0,0,0,20,20,860930,70
진주지사,남해,부산,99.4,C,2007,8,화요일,주간,13,비,40,남자,운전자과실,과속,차-시설,아스팔트,직선,내리막 3% 미만,기타,양호,트레일러,25톤,본선,본선,0,1,1,1,1,5,0,0,0,0,50,50,187810,85
진주지사,남해,부산,97.8,C,2007,8,화요일,야간,2,비,50,여자,운전자과실,과속,차-시설,아스팔트,좌커브 500 이상,오르막 3% 미만,습기,양호,승용(JEEP),,본선,본선,0,2,1,1,3,5,0,0,0,0,0,57,1024900,145
진주지사,남해,부산,40.2,C,2007,8,월요일,주간,15,비,40,남자,운전자과실,과속,차-시설,콘크리트,직선,오르막 3% 이상,습기,양호,승용(영업),,본선,본선,0,0,1,1,1,8,0,0,0,0,1,35,169631,55
진주지사,남해,부산,85.6,C,2007,8,화요일,야간,22,비,40,남자,운전자과실,과속,단독,콘크리트,좌커브 500 미만,오르막 3% 미만,습기,양호,화물(소형),1톤,본선,본선,0,0,1,2,1,22,0,0,0,0,0,22,417350,70
진주지사,남해,부산,102.8,C,2007,8,수요일,주간,9,비,30,남자,운전자과실,과속,차-시설,아스팔트,직선,오르막 3% 미만,습기,양호,화물(중형),4.5톤,본선,본선,0,0,1,2,1,70,0,0,0,0,0,85,678520,70
진주지사,남해,부산,32.5,C,2007,9,토요일,주간,15,비,40,남자,운전자과실,과속,차-시설,아스팔트,좌커브 500 이상,내리막 3% 미만,습기,양호,승용(자가),,본선,본선,0,0,1,1,1,1,0,0,0,0,0,10,465100,55
진주지사,남해,부산,88.8,C,2007,9,월요일,주간,10,흐림,20,남자,운전자과실,안전거리미확보,추돌,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,3,5,1,10,0,0,0,0,0,30,0,165
진주지사,남해,부산,51,C,2007,9,화요일,주간,9,흐림,40,남자,운전자과실,졸음,차-시설,아스팔트,좌커브 500 이상,오르막 3% 미만,건조,양호,화물(소형),1톤,본선,본선,0,0,1,1,3,5,0,0,0,0,30,30,848150,85
진주지사,남해,부산,105.7,C,2007,9,화요일,야간,20,비,40,남자,운전자과실,과속,차-시설,콘크리트,직선,오르막 3% 미만,습기,양호,화물(소형),2.5톤,본선,본선,0,1,1,2,4,11,0,0,0,0,0,160,2185470,145
진주지사,남해,부산,74.6,C,2007,9,금요일,야간,21,흐림,50,여자,기타,노면잡물,단독,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,1,1,2,3,3,0,0,0,0,20,25,0,130
진주지사,남해,부산,102.8,B,2007,9,금요일,주간,14,비,30,남자,운전자과실,과속,차-시설,콘크리트,직선,오르막,습기,양호,화물(중형),4.5톤,본선,본선,0,6,2,3,1,25,0,0,0,0,0,80,2258288,290
진주지사,남해,부산,105.1,C,2007,10,목요일,야간,21,맑음,40,남자,운전자과실,안전거리미확보,차-시설,콘크리트,직선,내리막 3% 미만,건조,양호,화물(대형),11.5톤,본선,본선,0,4,2,3,1,23,0,0,0,0,1,48,1297722,230
진주지사,남해,부산,81.8,C,2007,11,목요일,주간,7,흐림,30,여자,운전자과실,핸들과대조작,차-시설,콘크리트,좌커브 500 이상,내리막 3% 이상,건조,양호,화물(소형),1톤,본선,본선,0,0,1,2,3,12,0,0,0,0,30,40,386130,100
진주지사,남해,부산,65.3,C,2007,11,수요일,야간,5,맑음,50,남자,운전자과실,기타,차-시설,콘크리트,직선,평탄,건조,양호,트레일러,25톤,TG,사천영업소,0,0,1,2,1,19,0,0,0,0,1,40,1951090,70
진주지사,남해,부산,101.6,C,2007,11,토요일,주간,10,맑음,50,남자,기타,적재불량,기타,아스팔트,좌커브 500 이상,오르막 3% 미만,건조,양호,트레일러,25톤,램프,장지I/C 진입램프,0,0,1,2,1,4,0,0,0,0,25,57,722170,70
진주지사,남해,부산,84.4,C,2007,11,월요일,주간,7,맑음,40,여자,운전자과실,핸들과대조작,차-시설,아스팔트,우커브 500 이상,평탄,건조,양호,승용(자가),,교량,반성천교,0,1,3,5,1,6,0,0,0,0,0,10,954090,195
진주지사,남해,부산,64.7,C,2007,12,토요일,야간,19,맑음,30,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,오르막,건조,양호,승용(자가),,본선,본선,0,0,2,3,1,4,0,0,0,0,15,30,1357040,110
진주지사,남해,부산,67.4,C,2007,12,일요일,야간,22,흐림,30,남자,기타,노면잡물,기타,콘크리트,좌커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,4,8,1,10,0,0,0,0,0,40,0,235
진주지사,남해,부산,106.4,C,2007,12,목요일,주간,8,흐림,60,남자,기타,적재불량,차-시설,아스팔트,직선,평탄,건조,양호,트레일러,25톤,TG,함안영업소,0,0,1,2,1,14,0,0,0,0,0,20,2182400,70
진주지사,남해,부산,90.5,C,2007,12,토요일,야간,21,맑음,40,남자,차량결함,타이어 파손,단독,콘크리트,우커브 500 미만,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,10,0,0,0,0,0,20,0,55
양산지사,남해,부산,165.2,C,2007,2,토요일,야간,2,맑음,20,남자,운전자과실,음주,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,1,2,4,1,10,0,0,0,0,30,30,732960,155
양산지사,남해,부산,165.2,C,2007,2,토요일,야간,2,맑음,40,남자,운전자과실,주시태만,차-시설,아스팔트,직선,평탄,건조,양호,화물(대형),8톤,본선,본선,0,2,2,3,1,5,0,0,0,0,30,25,1871500,170
양산지사,남해,부산,162,B,2007,2,금요일,주간,14,맑음,30,남자,운전자과실,기타,차-사람,아스팔트,직선,평탄,건조,양호,승용(자가),,교량,불암1육교,0,1,1,2,1,25,0,0,0,0,0,50,0,100
양산지사,남해,부산,163.4,C,2007,3,금요일,야간,20,맑음,30,여자,운전자과실,기타,차-시설,콘크리트,직선,평탄,건조,양호,승용(JEEP),,TG,북부산T/G,0,0,1,2,1,5,0,0,0,0,10,55,0,70
양산지사,남해,부산,160.1,C,2007,5,일요일,주간,14,비,40,여자,운전자과실,주시태만,차-시설,아스팔트,좌커브 500 미만,오르막 3% 미만,습기,양호,승용(JEEP),,램프,동김해IC,0,0,1,2,4,5,0,0,0,0,15,20,374580,115
양산지사,남해,부산,155,C,2007,6,토요일,주간,8,맑음,40,남자,운전자과실,졸음,차-시설,아스팔트,직선,평탄,건조,양호,화물(대형),25톤,본선,본선,0,0,1,2,3,15,0,0,0,0,55,60,2203550,100
양산지사,남해,부산,153.3,C,2007,7,금요일,야간,1,맑음,40,남자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,본선,본선,0,0,1,1,3,10,0,0,0,0,40,60,670160,85
양산지사,남해,부산,160,C,2007,8,목요일,주간,10,맑음,20,남자,운전자과실,과속,차-시설,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,승용(JEEP),,램프,동김해I/C,0,0,1,1,1,5,0,0,0,0,0,40,1196270,55
양산지사,남해,부산,154.4,B,2007,8,토요일,주간,16,맑음,30,남자,운전자과실,졸음,차-시설,아스팔트,직선,평탄,건조,양호,트레일러,25톤,본선,본선,0,12,5,9,1,15,0,0,0,0,80,85,749170,635
양산지사,남해,부산,155.5,C,2007,12,일요일,주간,8,맑음,30,여자,운전자과실,과속,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,15,0,0,0,0,15,40,315670,55
순천지사,남해,부산,18.9,B,2008,3,일요일,야간,23,맑음,40,남자,운전자과실,주시태만,차-시설,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,1,0,1,0,3,0,0,0,0,0,0,20,11657090,170
순천지사,남해,부산,24.6,C,2008,4,금요일,주간,6,맑음,40,남자,운전자과실,음주,차-시설,아스팔트,우커브 500 이상,평탄,건조,양호,승용(영업),,TG,옥곡TG,0,0,1,2,1,15,0,0,0,0,0,25,1080210,70
순천지사,남해,부산,3.8,C,2008,4,금요일,야간,1,맑음,30,남자,운전자과실,졸음,차-시설,아스팔트,직선,평탄,건조,양호,트레일러,25톤,TG,순천영업소,0,0,1,2,1,7,0,0,0,0,0,30,824150,70
순천지사,남해,부산,4.2,C,2008,6,토요일,야간,18,비,50,남자,운전자과실,핸들과대조작,차-시설,아스팔트,좌커브 500 이상,평탄,습기,양호,승용(자가),,본선,본선,0,1,1,2,4,10,0,0,0,0,0,20,637620,145
순천지사,남해,부산,3.6,C,2008,6,목요일,주간,12,맑음,20,남자,운전자과실,기타,기타,아스팔트,직선,평탄,건조,양호,화물(대형),11톤,TG,순천영업소,0,0,1,2,1,7,0,0,0,0,0,10,7191250,70
순천지사,남해,부산,27.5,C,2008,7,수요일,주간,10,비,40,남자,운전자과실,핸들과대조작,차-시설,아스팔트,좌커브 500 이상,평탄,습기,양호,승용(JEEP),,본선,본선,0,0,1,2,1,5,0,0,0,0,0,15,540100,70
순천지사,남해,부산,30,C,2008,7,일요일,주간,15,비,50,여자,운전자과실,핸들과대조작,차-시설,아스팔트,좌커브 500 이상,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,1,1,5,0,0,0,0,0,15,2318810,55
순천지사,남해,부산,6.8,C,2008,8,토요일,주간,14,맑음,20,남자,운전자과실,핸들과대조작,차-시설,콘크리트,우커브 500 이상,평탄,건조,양호,승용(자가),,본선,본선,0,1,1,2,3,15,0,0,0,0,0,25,3511380,130
순천지사,남해,부산,28.4,C,2008,8,월요일,주간,7,흐림,30,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,건조,양호,트레일러,24톤,TG,진월영업소,0,0,1,2,1,10,0,0,0,0,0,25,3142870,70
순천지사,남해,부산,18.4,C,2008,9,목요일,주간,13,맑음,30,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,건조,양호,승합(대형),28인승,TGHi,동광양T/G,0,0,1,2,1,10,0,0,0,0,0,20,770000,70
순천지사,남해,부산,27.5,C,2008,10,수요일,주간,11,비,40,남자,운전자과실,과속,차-시설,아스팔트,좌커브 500 이상,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,1,1,23,0,0,0,0,0,30,540090,55
순천지사,남해,부산,16.8,C,2008,12,금요일,주간,11,눈,0,남자,운전자과실,졸음,추돌,아스팔트,직선,오르막 3% 이상,습기,양호,화물(대형),17.4톤,본선,본선,1,0,2,3,1,18,0,0,0,0,45,55,0,210
순천지사,남해,부산,25.9,C,2008,12,토요일,야간,5,맑음,30,남자,운전자과실,졸음,차-시설,아스팔트,우커브 500 이상,평탄,건조,양호,승용(JEEP),,본선,본선,0,0,1,1,1,20,0,0,0,0,0,20,1968000,55
순천지사,남해,부산,18,C,2008,12,토요일,야간,18,맑음,20,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,건조,양호,트레일러,25톤,TG,동광양영업소,0,0,1,2,1,15,0,0,0,0,0,30,1837000,70
창원지사,남해,부산,125.2,B,2008,1,화요일,야간,5,맑음,20,남자,기타,보행및횡단,차-사람,아스팔트,직선,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,1,0,1,1,1,16,0,0,0,0,0,45,0,155
창원지사,남해,부산,12.3,C,2008,1,월요일,주간,7,비,40,남자,운전자과실,주시태만,차-시설,아스팔트,좌커브 500 이상,평탄,습기,양호,승용(자가),,본선,본선,0,0,2,4,1,17,0,0,0,0,0,40,907140,125
창원지사,남해,부산,137.7,C,2008,1,수요일,야간,1,비,20,남자,운전자과실,음주,차-시설,콘크리트,직선,내리막 3% 미만,습기,양호,승용(JEEP),,본선,본선,0,0,1,2,3,10,0,0,0,0,25,45,1179680,100
창원지사,남해,부산,138.4,C,2008,1,금요일,야간,4,맑음,20,남자,운전자과실,졸음,추돌,아스팔트,직선,오르막 3% 미만,건조,양호,화물(중형),8톤,본선,본선,0,1,2,3,1,15,0,0,0,0,56,86,0,140
창원지사,남해,부산,5,B,2008,1,월요일,야간,19,비,60,남자,운전자과실,추월불량,차-시설,아스팔트,직선,내리막 3% 미만,습기,양호,승합(대형),45인승,본선,본선,1,0,2,2,1,15,0,0,0,0,0,35,169630,195
창원지사,남해,부산,125.5,C,2008,2,화요일,주간,8,맑음,20,여자,운전자과실,주시태만,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,2,3,1,10,0,0,0,0,20,80,1032390,110
창원지사,남해,부산,121,C,2008,3,일요일,야간,2,맑음,50,여자,운전자과실,졸음,차-시설,아스팔트,직선,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,1,1,1,1,8,0,0,0,0,0,35,832090,85
창원지사,남해,부산,145.8,C,2008,3,수요일,주간,10,비,40,남자,운전자과실,과속,차-시설,콘크리트,직선,오르막 3% 미만,습기,양호,승용(자가),,본선,본선,0,0,1,1,1,15,0,0,0,0,25,35,656500,55
창원지사,남해,부산,143.6,C,2008,3,목요일,주간,15,비,60,남자,운전자과실,과속,차-시설,아스팔트,직선,내리막 3% 미만,습기,양호,화물(소형),1톤,본선,본선,0,0,1,1,1,5,0,0,0,0,0,20,734530,55
창원지사,남해,부산,137,C,2008,3,금요일,주간,17,맑음,20,남자,운전자과실,기타,차-시설,콘크리트,직선,평탄,건조,양호,트레일러,25톤,TG,동창원영업소 출구3번부스,0,0,1,2,1,5,0,0,0,0,20,20,2404400,70
창원지사,남해,부산,143.6,C,2008,3,월요일,주간,14,맑음,50,남자,운전자과실,핸들과대조작,단독,아스팔트,좌커브 500 미만,오르막 3% 미만,건조,양호,트레일러,25톤,램프,진례램프,0,0,1,2,1,10,0,0,0,0,40,130,3060600,70
창원지사,남해,부산,19.8,C,2008,4,화요일,야간,3,비,30,남자,운전자과실,졸음,차-시설,아스팔트,직선,평탄,습기,양호,화물(중형),5톤,교량,서부산 낙동대교,0,2,1,2,1,22,0,0,0,0,65,65,865140,130
창원지사,남해,부산,124.4,C,2008,4,월요일,주간,18,맑음,0,남자,운전자과실,졸음,차-사람,아스팔트,직선,오르막 3% 이상,건조,양호,승용(자가),,본선,본선,0,1,1,2,4,2,0,0,0,0,0,32,0,145
창원지사,남해,부산,149.5,B,2008,4,월요일,야간,1,맑음,40,남자,운전자과실,과속,단독,아스팔트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,1,2,1,0,3,3,0,0,0,0,0,0,0,230
창원지사,남해,부산,107.6,C,2008,4,화요일,야간,5,맑음,40,남자,운전자과실,졸음,기타,아스팔트,직선,내리막 3% 미만,건조,양호,화물(소형),1톤,본선,본선,0,1,4,6,3,27,0,0,0,0,48,48,0,265
창원지사,남해,부산,1.8,B,2008,4,금요일,야간,23,맑음,20,남자,운전자과실,졸음,추돌,아스팔트,직선,내리막 3% 미만,건조,양호,승용(영업),,본선,본선,1,1,2,4,1,25,0,0,0,0,120,120,0,255
창원지사,남해,부산,143.6,C,2008,5,화요일,주간,19,맑음,40,여자,운전자과실,과속,차-시설,아스팔트,좌커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,램프,진례IC램프(부산방향),0,0,1,2,3,5,0,0,0,0,5,40,2118850,100
창원지사,남해,부산,121.5,C,2008,5,토요일,주간,11,맑음,40,여자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,1,1,1,1,0,0,0,0,0,10,20,584570,85
창원지사,남해,부산,6.7,C,2008,5,월요일,야간,1,비,40,남자,운전자과실,과속,차-시설,아스팔트,좌커브 500 이상,오르막 3% 이상,습기,양호,승용(자가),,본선,본선,0,0,1,1,1,5,0,0,0,0,0,17,670630,55
창원지사,남해,부산,110.5,B,2008,5,수요일,주간,15,비,40,남자,운전자과실,주시태만,추돌,아스팔트,좌커브 500 미만,오르막 3% 미만,습기,양호,특수차량,,본선,본선,1,1,2,3,1,13,0,0,0,0,30,30,0,240
